Time (s);Temperature (C);Temp setpoint (C);Temp error (C);Temp PID output;Temp Kp;Temp Ki;Temp Kd;Diameter (mm);Diameter raw (mm);Diameter setpoint (mm);Fan duty (%);Extruder RPM;Spooler setpoint (RPM);Spooler RPM;Spooler Kp;Spooler Ki;Spooler Kd
137,1331;84,2541;90,0000;3,2979;5,4312;1,0000;0,0010;0,0500;0,4579;0,4685;0,3500;5,0000;0,3000;30,0000;31,8799;0,5000;0,5000;0,0500
137,1623;84,2541;90,0000;3,2979;5,4312;1,0000;0,0010;0,0500;0,4579;0,4685;0,3500;5,0000;0,3000;30,0000;31,8799;0,5000;0,5000;0,0500
137,1833;84,2541;90,0000;3,2979;5,4312;1,0000;0,0010;0,0500;0,4579;0,4685;0,3500;5,0000;0,3000;30,0000;31,8799;0,5000;0,5000;0,0500
137,2150;84,2541;90,0000;3,3334;5,4682;1,0000;0,0010;0,0500;0,4579;0,4579;0,3500;5,0000;0,3000;30,0000;30,3461;0,5000;0,5000;0,0500
137,2374;84,2541;90,0000;3,3334;5,4682;1,0000;0,0010;0,0500;0,4579;0,4579;0,3500;5,0000;0,3000;30,0000;30,3461;0,5000;0,5000;0,0500
137,2606;84,2541;90,0000;3,3334;5,4682;1,0000;0,0010;0,0500;0,4579;0,4579;0,3500;5,0000;0,3000;30,0000;30,3461;0,5000;0,5000;0,0500
137,2833;84,2541;90,0000;3,3334;5,4682;1,0000;0,0010;0,0500;0,4579;0,4579;0,3500;5,0000;0,3000;30,0000;30,3461;0,5000;0,5000;0,0500
137,3040;84,2541;90,0000;3,1953;5,2450;1,0000;0,0010;0,0500;0,4579;0,4579;0,3500;5,0000;0,3000;30,0000;31,1790;0,5000;0,5000;0,0500
137,3252;84,2541;90,0000;3,1953;5,2450;1,0000;0,0010;0,0500;0,4579;0,4579;0,3500;5,0000;0,3000;30,0000;31,1790;0,5000;0,5000;0,0500
137,3456;84,2541;90,0000;3,1953;5,2450;1,0000;0,0010;0,0500;0,4579;0,4579;0,3500;5,0000;0,3000;30,0000;31,1790;0,5000;0,5000;0,0500
137,3674;84,2541;90,0000;3,1953;5,2450;1,0000;0,0010;0,0500;0,4579;0,4685;0,3500;5,0000;0,3000;30,0000;31,1790;0,5000;0,5000;0,0500
137,3891;114,4795;90,0000;0,2082;0,8456;1,0000;0,0010;0,0500;0,4579;0,4685;0,3500;5,0000;0,3000;30,0000;29,7142;0,5000;0,5000;0,0500
137,4091;114,4795;90,0000;0,2082;0,8456;1,0000;0,0010;0,0500;0,4579;0,4685;0,3500;5,0000;0,3000;30,0000;29,7142;0,5000;0,5000;0,0500
137,4346;114,4795;90,0000;0,2082;0,8456;1,0000;0,0010;0,0500;0,4579;0,4685;0,3500;5,0000;0,3000;30,0000;29,7142;0,5000;0,5000;0,0500
137,4552;114,4795;90,0000;0,2082;0,8456;1,0000;0,0010;0,0500;0,4579;0,4685;0,3500;5,0000;0,3000;30,0000;29,7142;0,5000;0,5000;0,0500
137,4755;114,4795;90,0000;0,2082;0,8456;1,0000;0,0010;0,0500;0,4579;0,4685;0,3500;5,0000;0,3000;30,0000;29,7142;0,5000;0,5000;0,0500
137,4997;84,2541;90,0000;0,2082;2,3262;1,0000;0,0010;0,0500;0,4579;0,4685;0,3500;5,0000;0,3000;30,0000;31,2693;0,5000;0,5000;0,0500
137,5211;84,2541;90,0000;0,2082;2,3262;1,0000;0,0010;0,0500;0,4579;0,4685;0,3500;5,0000;0,3000;30,0000;31,2693;0,5000;0,5000;0,0500
137,5456;84,2541;90,0000;0,2082;2,3262;1,0000;0,0010;0,0500;0,4579;0,4685;0,3500;5,0000;0,3000;30,0000;31,2693;0,5000;0,5000;0,0500
137,5674;84,2541;90,0000;0,2082;2,3262;1,0000;0,0010;0,0500;0,4579;0,4685;0,3500;5,0000;0,3000;30,0000;31,2693;0,5000;0,5000;0,0500
137,5892;84,2541;90,0000;0,2082;2,3262;1,0000;0,0010;0,0500;0,4614;0,4685;0,3500;5,0000;0,3000;30,0000;31,2693;0,5000;0,5000;0,0500
137,6097;83,2133;90,0000;0,6859;3,0249;1,0000;0,0010;0,0500;0,4614;0,4685;0,3500;5,0000;0,3000;30,0000;31,7286;0,5000;0,5000;0,0500
137,6311;83,2133;90,0000;0,6859;3,0249;1,0000;0,0010;0,0500;0,4614;0,4685;0,3500;5,0000;0,3000;30,0000;31,7286;0,5000;0,5000;0,0500
137,6591;83,2133;90,0000;0,6859;3,0249;1,0000;0,0010;0,0500;0,4614;0,4685;0,3500;5,0000;0,3000;30,0000;31,7286;0,5000;0,5000;0,0500
137,6811;83,2133;90,0000;0,6859;3,0249;1,0000;0,0010;0,0500;0,4650;0,4685;0,3500;5,0000;0,3000;30,0000;31,7286;0,5000;0,5000;0,0500
137,7054;88,3881;90,0000;0,3080;2,2429;1,0000;0,0010;0,0500;0,4650;0,4685;0,3500;5,0000;0,3000;30,0000;30,6675;0,5000;0,5000;0,0500
137,7280;88,3881;90,0000;0,3080;2,2429;1,0000;0,0010;0,0500;0,4650;0,4685;0,3500;5,0000;0,3000;30,0000;30,6675;0,5000;0,5000;0,0500
137,7507;88,3881;90,0000;0,3080;2,2429;1,0000;0,0010;0,0500;0,4650;0,4685;0,3500;5,0000;0,3000;30,0000;30,6675;0,5000;0,5000;0,0500
137,7742;88,3881;90,0000;0,3080;2,2429;1,0000;0,0010;0,0500;0,4650;0,4685;0,3500;5,0000;0,3000;30,0000;30,6675;0,5000;0,5000;0,0500
137,7958;88,3881;90,0000;0,3080;2,2429;1,0000;0,0010;0,0500;0,4650;0,4685;0,3500;5,0000;0,3000;30,0000;30,6675;0,5000;0,5000;0,0500
137,8167;84,2541;90,0000;0,3792;2,5319;1,0000;0,0010;0,0500;0,4685;0,4685;0,3500;5,0000;0,3000;30,0000;29,8501;0,5000;0,5000;0,0500
137,8400;84,2541;90,0000;0,3792;2,5319;1,0000;0,0010;0,0500;0,4685;0,4685;0,3500;5,0000;0,3000;30,0000;29,8501;0,5000;0,5000;0,0500
137,8607;84,2541;90,0000;0,3792;2,5319;1,0000;0,0010;0,0500;0,4685;0,4685;0,3500;5,0000;0,3000;30,0000;29,8501;0,5000;0,5000;0,0500
137,8820;84,2541;90,0000;0,3792;2,5319;1,0000;0,0010;0,0500;0,4685;0,4685;0,3500;5,0000;0,3000;30,0000;29,8501;0,5000;0,5000;0,0500
137,9067;84,2541;90,0000;0,3095;2,3937;1,0000;0,0010;0,0500;0,4685;0,4685;0,3500;5,0000;0,3000;30,0000;30,4617;0,5000;0,5000;0,0500
137,9293;84,2541;90,0000;0,3095;2,3937;1,0000;0,0010;0,0500;0,4685;0,4685;0,3500;5,0000;0,3000;30,0000;30,4617;0,5000;0,5000;0,0500
137,9544;84,2541;90,0000;0,3095;2,3937;1,0000;0,0010;0,0500;0,4685;0,4685;0,3500;5,0000;0,3000;30,0000;30,4617;0,5000;0,5000;0,0500
137,9748;84,2541;90,0000;0,3095;2,3937;1,0000;0,0010;0,0500;0,4685;0,4685;0,3500;5,0000;0,3000;30,0000;30,4617;0,5000;0,5000;0,0500
137,9996;84,2541;90,0000;0,3095;2,3937;1,0000;0,0010;0,0500;0,4685;0,4685;0,3500;5,0000;0,3000;30,0000;30,4617;0,5000;0,5000;0,0500
138,0229;82,8736;90,0000;2,5521;5,7907;1,0000;0,0010;0,0500;0,4685;0,4738;0,3500;5,0000;0,3000;30,0000;27,1402;0,5000;0,5000;0,0500
138,0461;82,8736;90,0000;2,5521;5,7907;1,0000;0,0010;0,0500;0,4685;0,4738;0,3500;5,0000;0,3000;30,0000;27,1402;0,5000;0,5000;0,0500
138,0720;82,8736;90,0000;2,5521;5,7907;1,0000;0,0010;0,0500;0,4685;0,4738;0,3500;5,0000;0,3000;30,0000;27,1402;0,5000;0,5000;0,0500
138,0924;82,8736;90,0000;2,5521;5,7907;1,0000;0,0010;0,0500;0,4685;0,4738;0,3500;5,0000;0,3000;30,0000;27,1402;0,5000;0,5000;0,0500
138,1150;84,9668;90,0000;2,4808;4,5666;1,0000;0,0010;0,0500;0,4685;0,4738;0,3500;5,0000;0,3000;30,0000;29,1137;0,5000;0,5000;0,0500
138,1358;84,9668;90,0000;2,4808;4,5666;1,0000;0,0010;0,0500;0,4685;0,4792;0,3500;5,0000;0,3000;30,0000;29,1137;0,5000;0,5000;0,0500
138,1596;84,9668;90,0000;2,4808;4,5666;1,0000;0,0010;0,0500;0,4685;0,4792;0,3500;5,0000;0,3000;30,0000;29,1137;0,5000;0,5000;0,0500
138,1797;84,9668;90,0000;2,4808;4,5666;1,0000;0,0010;0,0500;0,4685;0,4792;0,3500;5,0000;0,3000;30,0000;29,1137;0,5000;0,5000;0,0500
138,2001;84,9668;90,0000;2,4808;4,5666;1,0000;0,0010;0,0500;0,4685;0,4792;0,3500;5,0000;0,3000;30,0000;29,1137;0,5000;0,5000;0,0500
138,2257;83,5565;90,0000;2,5506;4,7032;1,0000;0,0010;0,0500;0,4685;0,4792;0,3500;5,0000;0,3000;30,0000;28,0291;0,5000;0,5000;0,0500
138,2478;83,5565;90,0000;2,5506;4,7032;1,0000;0,0010;0,0500;0,4685;0,4792;0,3500;5,0000;0,3000;30,0000;28,0291;0,5000;0,5000;0,0500
138,2680;83,5565;90,0000;2,5506;4,7032;1,0000;0,0010;0,0500;0,4685;0,4792;0,3500;5,0000;0,3000;30,0000;28,0291;0,5000;0,5000;0,0500
138,2962;83,5565;90,0000;2,5506;4,7032;1,0000;0,0010;0,0500;0,4685;0,4792;0,3500;5,0000;0,3000;30,0000;28,0291;0,5000;0,5000;0,0500
138,3164;83,5565;90,0000;2,5506;4,7032;1,0000;0,0010;0,0500;0,4685;0,4792;0,3500;5,0000;0,3000;30,0000;28,0291;0,5000;0,5000;0,0500
138,3382;83,9035;90,0000;2,5856;4,7221;1,0000;0,0010;0,0500;0,4685;0,4792;0,3500;5,0000;0,3000;30,0000;28,8243;0,5000;0,5000;0,0500
138,3593;83,9035;90,0000;2,5856;4,7221;1,0000;0,0010;0,0500;0,4685;0,4792;0,3500;5,0000;0,3000;30,0000;28,8243;0,5000;0,5000;0,0500
138,3809;83,9035;90,0000;2,5856;4,7221;1,0000;0,0010;0,0500;0,4685;0,4792;0,3500;5,0000;0,3000;30,0000;28,8243;0,5000;0,5000;0,0500
138,4022;83,9035;90,0000;2,5856;4,7221;1,0000;0,0010;0,0500;0,4685;0,4792;0,3500;5,0000;0,3000;30,0000;28,8243;0,5000;0,5000;0,0500
138,4250;83,9035;90,0000;5,6433;9,2337;1,0000;0,0010;0,0500;0,4685;0,4792;0,3500;5,0000;0,3000;30,0000;30,1824;0,5000;0,5000;0,0500
138,4458;83,9035;90,0000;5,6433;9,2337;1,0000;0,0010;0,0500;0,4685;0,4685;0,3500;5,0000;0,3000;30,0000;30,1824;0,5000;0,5000;0,0500
138,4660;83,9035;90,0000;5,6433;9,2337;1,0000;0,0010;0,0500;0,4685;0,4685;0,3500;5,0000;0,3000;30,0000;30,1824;0,5000;0,5000;0,0500
138,4887;83,9035;90,0000;5,6433;9,2337;1,0000;0,0010;0,0500;0,4685;0,4685;0,3500;5,0000;0,3000;30,0000;30,1824;0,5000;0,5000;0,0500
138,5151;83,9035;90,0000;5,6433;9,2337;1,0000;0,0010;0,0500;0,4685;0,4685;0,3500;5,0000;0,3000;30,0000;30,1824;0,5000;0,5000;0,0500
138,5377;83,2133;90,0000;5,7473;7,9191;1,0000;0,0010;0,0500;0,4685;0,4685;0,3500;5,0000;0,3000;30,0000;30,8154;0,5000;0,5000;0,0500
138,5642;83,2133;90,0000;5,7473;7,9191;1,0000;0,0010;0,0500;0,4685;0,4685;0,3500;5,0000;0,3000;30,0000;30,8154;0,5000;0,5000;0,0500
138,5894;83,2133;90,0000;5,7473;7,9191;1,0000;0,0010;0,0500;0,4685;0,4685;0,3500;5,0000;0,3000;30,0000;30,8154;0,5000;0,5000;0,0500
138,6113;83,2133;90,0000;5,7473;7,9191;1,0000;0,0010;0,0500;0,4703;0,4792;0,3500;5,0000;0,3000;30,0000;30,8154;0,5000;0,5000;0,0500
138,6322;80,9061;90,0000;5,9781;8,2141;1,0000;0,0010;0,0500;0,4703;0,4792;0,3500;5,0000;0,3000;30,0000;30,7822;0,5000;0,5000;0,0500
138,6568;80,9061;90,0000;5,9781;8,2141;1,0000;0,0010;0,0500;0,4703;0,4792;0,3500;5,0000;0,3000;30,0000;30,7822;0,5000;0,5000;0,0500
138,6793;80,9061;90,0000;5,9781;8,2141;1,0000;0,0010;0,0500;0,4703;0,4792;0,3500;5,0000;0,3000;30,0000;30,7822;0,5000;0,5000;0,0500
138,7004;80,9061;90,0000;5,9781;8,2141;1,0000;0,0010;0,0500;0,4703;0,4792;0,3500;5,0000;0,3000;30,0000;30,7822;0,5000;0,5000;0,0500
138,7227;80,9061;90,0000;5,9781;8,2141;1,0000;0,0010;0,0500;0,4703;0,4792;0,3500;5,0000;0,3000;30,0000;30,7822;0,5000;0,5000;0,0500
138,7434;85,3291;90,0000;6,2839;8,5519;1,0000;0,0010;0,0500;0,4703;0,4792;0,3500;5,0000;0,3000;30,0000;30,0010;0,5000;0,5000;0,0500
138,7640;85,3291;90,0000;6,2839;8,5519;1,0000;0,0010;0,0500;0,4703;0,4792;0,3500;5,0000;0,3000;30,0000;30,0010;0,5000;0,5000;0,0500
138,7850;85,3291;90,0000;6,2839;8,5519;1,0000;0,0010;0,0500;0,4738;0,4792;0,3500;5,0000;0,3000;30,0000;30,0010;0,5000;0,5000;0,0500
138,8054;85,3291;90,0000;6,2839;8,5519;1,0000;0,0010;0,0500;0,4738;0,4792;0,3500;5,0000;0,3000;30,0000;30,0010;0,5000;0,5000;0,0500
138,8266;85,3291;90,0000;6,2839;8,5519;1,0000;0,0010;0,0500;0,4738;0,4792;0,3500;5,0000;0,3000;30,0000;30,0010;0,5000;0,5000;0,0500
138,8507;83,9035;90,0000;6,3190;8,4588;1,0000;0,0010;0,0500;0,4738;0,4792;0,3500;5,0000;0,3000;30,0000;31,0640;0,5000;0,5000;0,0500
138,8732;83,9035;90,0000;6,3190;8,4588;1,0000;0,0010;0,0500;0,4738;0,4792;0,3500;5,0000;0,3000;30,0000;31,0640;0,5000;0,5000;0,0500
138,8951;83,9035;90,0000;6,3190;8,4588;1,0000;0,0010;0,0500;0,4738;0,4792;0,3500;5,0000;0,3000;30,0000;31,0640;0,5000;0,5000;0,0500
138,9181;83,9035;90,0000;6,3190;8,4588;1,0000;0,0010;0,0500;0,4738;0,4792;0,3500;5,0000;0,3000;30,0000;31,0640;0,5000;0,5000;0,0500
138,9485;83,9035;90,0000;6,3541;8,4943;1,0000;0,0010;0,0500;0,4738;0,4685;0,3500;5,0000;0,3000;30,0000;31,5703;0,5000;0,5000;0,0500
138,9700;83,9035;90,0000;6,3541;8,4943;1,0000;0,0010;0,0500;0,4738;0,4685;0,3500;5,0000;0,3000;30,0000;31,5703;0,5000;0,5000;0,0500
138,9905;83,9035;90,0000;6,3541;8,4943;1,0000;0,0010;0,0500;0,4738;0,4685;0,3500;5,0000;0,3000;30,0000;31,5703;0,5000;0,5000;0,0500
139,0126;83,9035;90,0000;6,3541;8,4943;1,0000;0,0010;0,0500;0,4738;0,4685;0,3500;5,0000;0,3000;30,0000;31,5703;0,5000;0,5000;0,0500
139,0389;83,2133;90,0000;6,3201;8,4277;1,0000;0,0010;0,0500;0,4738;0,4685;0,3500;5,0000;0,3000;30,0000;30,5469;0,5000;0,5000;0,0500
139,0608;83,2133;90,0000;6,3201;8,4277;1,0000;0,0010;0,0500;0,4738;0,4685;0,3500;5,0000;0,3000;30,0000;30,5469;0,5000;0,5000;0,0500
139,0813;83,2133;90,0000;6,3201;8,4277;1,0000;0,0010;0,0500;0,4721;0,4685;0,3500;5,0000;0,3000;30,0000;30,5469;0,5000;0,5000;0,0500
139,1025;83,2133;90,0000;6,3201;8,4277;1,0000;0,0010;0,0500;0,4721;0,4685;0,3500;5,0000;0,3000;30,0000;30,5469;0,5000;0,5000;0,0500
139,1234;83,2133;90,0000;6,3201;8,4277;1,0000;0,0010;0,0500;0,4721;0,4685;0,3500;5,0000;0,3000;30,0000;30,5469;0,5000;0,5000;0,0500
139,1454;81,2260;90,0000;6,6942;8,9942;1,0000;0,0010;0,0500;0,4721;0,4685;0,3500;5,0000;0,3000;30,0000;30,3011;0,5000;0,5000;0,0500
139,1694;81,2260;90,0000;6,6942;8,9942;1,0000;0,0010;0,0500;0,4721;0,4685;0,3500;5,0000;0,3000;30,0000;30,3011;0,5000;0,5000;0,0500
139,1903;81,2260;90,0000;6,6942;8,9942;1,0000;0,0010;0,0500;0,4721;0,4685;0,3500;5,0000;0,3000;30,0000;30,3011;0,5000;0,5000;0,0500
139,2112;81,2260;90,0000;6,6942;8,9942;1,0000;0,0010;0,0500;0,4721;0,4685;0,3500;5,0000;0,3000;30,0000;30,3011;0,5000;0,5000;0,0500
139,2341;81,2260;90,0000;6,6942;8,9942;1,0000;0,0010;0,0500;0,4721;0,4685;0,3500;5,0000;0,3000;30,0000;30,3011;0,5000;0,5000;0,0500
139,2556;84,2541;90,0000;6,6244;8,7150;1,0000;0,0010;0,0500;0,4685;0,4685;0,3500;5,0000;0,3000;30,0000;30,4834;0,5000;0,5000;0,0500
139,2772;84,2541;90,0000;6,6244;8,7150;1,0000;0,0010;0,0500;0,4685;0,4685;0,3500;5,0000;0,3000;30,0000;30,4834;0,5000;0,5000;0,0500
139,3005;84,2541;90,0000;6,6244;8,7150;1,0000;0,0010;0,0500;0,4685;0,4685;0,3500;5,0000;0,3000;30,0000;30,4834;0,5000;0,5000;0,0500
139,3335;84,2541;90,0000;6,6244;8,7150;1,0000;0,0010;0,0500;0,4685;0,4685;0,3500;5,0000;0,3000;30,0000;30,4834;0,5000;0,5000;0,0500
139,3563;84,6085;90,0000;6,5539;8,6446;1,0000;0,0010;0,0500;0,4685;0,4685;0,3500;5,0000;0,3000;30,0000;29,6606;0,5000;0,5000;0,0500
139,3787;84,6085;90,0000;6,5539;8,6446;1,0000;0,0010;0,0500;0,4685;0,4685;0,3500;5,0000;0,3000;30,0000;29,6606;0,5000;0,5000;0,0500
139,4010;84,6085;90,0000;6,5539;8,6446;1,0000;0,0010;0,0500;0,4685;0,4685;0,3500;5,0000;0,3000;30,0000;29,6606;0,5000;0,5000;0,0500
139,4241;84,6085;90,0000;6,5539;8,6446;1,0000;0,0010;0,0500;0,4685;0,4685;0,3500;5,0000;0,3000;30,0000;29,6606;0,5000;0,5000;0,0500
139,4466;84,6085;90,0000;6,5539;8,6446;1,0000;0,0010;0,0500;0,4685;0,4685;0,3500;5,0000;0,3000;30,0000;29,6606;0,5000;0,5000;0,0500
139,4738;60,7209;90,0000;8,8722;12,1233;1,0000;0,0010;0,0500;0,4685;0,4685;0,3500;5,0000;0,3000;30,0000;29,2031;0,5000;0,5000;0,0500
139,4986;60,7209;90,0000;8,8722;12,1233;1,0000;0,0010;0,0500;0,4685;0,4685;0,3500;5,0000;0,3000;30,0000;29,2031;0,5000;0,5000;0,0500
139,5202;60,7209;90,0000;8,8722;12,1233;1,0000;0,0010;0,0500;0,4685;0,4685;0,3500;5,0000;0,3000;30,0000;29,2031;0,5000;0,5000;0,0500
139,5407;60,7209;90,0000;8,8722;12,1233;1,0000;0,0010;0,0500;0,4685;0,4685;0,3500;5,0000;0,3000;30,0000;29,2031;0,5000;0,5000;0,0500
139,5622;84,6085;90,0000;8,7327;10,7919;1,0000;0,0010;0,0500;0,4685;0,4685;0,3500;5,0000;0,3000;30,0000;30,5754;0,5000;0,5000;0,0500
139,5853;84,6085;90,0000;8,7327;10,7919;1,0000;0,0010;0,0500;0,4685;0,4685;0,3500;5,0000;0,3000;30,0000;30,5754;0,5000;0,5000;0,0500
139,6210;84,6085;90,0000;8,7327;10,7919;1,0000;0,0010;0,0500;0,4685;0,4685;0,3500;5,0000;0,3000;30,0000;30,5754;0,5000;0,5000;0,0500
139,6445;84,6085;90,0000;8,7327;10,7919;1,0000;0,0010;0,0500;0,4685;0,4685;0,3500;5,0000;0,3000;30,0000;30,5754;0,5000;0,5000;0,0500
139,6715;84,6085;90,0000;8,3624;10,3127;1,0000;0,0010;0,0500;0,4685;0,4685;0,3500;5,0000;0,3000;30,0000;32,5103;0,5000;0,5000;0,0500
139,7004;84,6085;90,0000;8,3624;10,3127;1,0000;0,0010;0,0500;0,4685;0,4685;0,3500;5,0000;0,3000;30,0000;32,5103;0,5000;0,5000;0,0500
139,7211;84,6085;90,0000;8,3624;10,3127;1,0000;0,0010;0,0500;0,4685;0,4685;0,3500;5,0000;0,3000;30,0000;32,5103;0,5000;0,5000;0,0500
139,7438;84,6085;90,0000;8,3624;10,3127;1,0000;0,0010;0,0500;0,4685;0,4685;0,3500;5,0000;0,3000;30,0000;32,5103;0,5000;0,5000;0,0500
139,7911;85,3291;90,0000;8,3624;10,4917;1,0000;0,0010;0,0500;0,4685;0,4685;0,3500;5,0000;0,3000;30,0000;26,9116;0,5000;0,5000;0,0500
139,8133;85,3291;90,0000;8,3624;10,4917;1,0000;0,0010;0,0500;0,4685;0,4685;0,3500;5,0000;0,3000;30,0000;26,9116;0,5000;0,5000;0,0500
139,8360;85,3291;90,0000;8,3624;10,4917;1,0000;0,0010;0,0500;0,4685;0,4685;0,3500;5,0000;0,3000;30,0000;26,9116;0,5000;0,5000;0,0500
139,8589;85,3291;90,0000;8,3624;10,4917;1,0000;0,0010;0,0500;0,4685;0,4685;0,3500;5,0000;0,3000;30,0000;26,9116;0,5000;0,5000;0,0500
139,8846;94,5390;90,0000;7,2989;8,9057;1,0000;0,0010;0,0500;0,4685;0,4685;0,3500;5,0000;0,3000;30,0000;27,2298;0,5000;0,5000;0,0500
139,9055;94,5390;90,0000;7,2989;8,9057;1,0000;0,0010;0,0500;0,4685;0,4685;0,3500;5,0000;0,3000;30,0000;27,2298;0,5000;0,5000;0,0500
139,9265;94,5390;90,0000;7,2989;8,9057;1,0000;0,0010;0,0500;0,4685;0,4685;0,3500;5,0000;0,3000;30,0000;27,2298;0,5000;0,5000;0,0500
139,9480;94,5390;90,0000;7,2989;8,9057;1,0000;0,0010;0,0500;0,4685;0,4685;0,3500;5,0000;0,3000;30,0000;27,2298;0,5000;0,5000;0,0500
139,9805;84,6085;90,0000;7,2284;9,3244;1,0000;0,0010;0,0500;0,4685;0,4685;0,3500;5,0000;0,3000;30,0000;32,0280;0,5000;0,5000;0,0500
140,0022;84,6085;90,0000;7,2284;9,3244;1,0000;0,0010;0,0500;0,4685;0,4685;0,3500;5,0000;0,3000;30,0000;32,0280;0,5000;0,5000;0,0500
140,0248;84,6085;90,0000;7,2284;9,3244;1,0000;0,0010;0,0500;0,4685;0,4685;0,3500;5,0000;0,3000;30,0000;32,0280;0,5000;0,5000;0,0500
140,0496;84,6085;90,0000;7,2284;9,3244;1,0000;0,0010;0,0500;0,4685;0,4685;0,3500;5,0000;0,3000;30,0000;32,0280;0,5000;0,5000;0,0500
140,0700;84,6085;90,0000;7,0888;9,1527;1,0000;0,0010;0,0500;0,4685;0,4685;0,3500;5,0000;0,3000;30,0000;24,6027;0,5000;0,5000;0,0500
140,0931;84,6085;90,0000;7,0888;9,1527;1,0000;0,0010;0,0500;0,4685;0,4685;0,3500;5,0000;0,3000;30,0000;24,6027;0,5000;0,5000;0,0500
140,1147;84,6085;90,0000;7,0888;9,1527;1,0000;0,0010;0,0500;0,4685;0,4685;0,3500;5,0000;0,3000;30,0000;24,6027;0,5000;0,5000;0,0500
140,1356;84,6085;90,0000;7,0888;9,1527;1,0000;0,0010;0,0500;0,4685;0,4685;0,3500;5,0000;0,3000;30,0000;24,6027;0,5000;0,5000;0,0500
140,1578;84,6085;90,0000;7,0888;9,1527;1,0000;0,0010;0,0500;0,4685;0,4685;0,3500;5,0000;0,3000;30,0000;24,6027;0,5000;0,5000;0,0500
140,1831;84,2541;90,0000;6,7860;8,7712;1,0000;0,0010;0,0500;0,4685;0,4685;0,3500;5,0000;0,3000;30,0000;31,3256;0,5000;0,5000;0,0500
140,2050;84,2541;90,0000;6,7860;8,7712;1,0000;0,0010;0,0500;0,4685;0,4685;0,3500;5,0000;0,3000;30,0000;31,3256;0,5000;0,5000;0,0500
140,2273;84,2541;90,0000;6,7860;8,7712;1,0000;0,0010;0,0500;0,4685;0,4685;0,3500;5,0000;0,3000;30,0000;31,3256;0,5000;0,5000;0,0500
140,2528;84,2541;90,0000;6,7860;8,7712;1,0000;0,0010;0,0500;0,4685;0,4792;0,3500;5,0000;0,3000;30,0000;31,3256;0,5000;0,5000;0,0500
140,2734;84,9668;90,0000;6,7147;8,8121;1,0000;0,0010;0,0500;0,4685;0,4792;0,3500;5,0000;0,3000;30,0000;27,8163;0,5000;0,5000;0,0500
140,2966;84,9668;90,0000;6,7147;8,8121;1,0000;0,0010;0,0500;0,4685;0,4792;0,3500;5,0000;0,3000;30,0000;27,8163;0,5000;0,5000;0,0500
140,3295;84,9668;90,0000;6,7147;8,8121;1,0000;0,0010;0,0500;0,4685;0,4792;0,3500;5,0000;0,3000;30,0000;27,8163;0,5000;0,5000;0,0500
140,3516;84,9668;90,0000;6,7147;8,8121;1,0000;0,0010;0,0500;0,4685;0,4685;0,3500;5,0000;0,3000;30,0000;27,8163;0,5000;0,5000;0,0500
140,3748;84,6085;90,0000;6,7147;8,8483;1,0000;0,0010;0,0500;0,4685;0,4685;0,3500;5,0000;0,3000;30,0000;28,0524;0,5000;0,5000;0,0500
140,3974;84,6085;90,0000;6,7147;8,8483;1,0000;0,0010;0,0500;0,4685;0,4685;0,3500;5,0000;0,3000;30,0000;28,0524;0,5000;0,5000;0,0500
140,4178;84,6085;90,0000;6,7147;8,8483;1,0000;0,0010;0,0500;0,4685;0,4685;0,3500;5,0000;0,3000;30,0000;28,0524;0,5000;0,5000;0,0500
140,4396;84,6085;90,0000;6,7147;8,8483;1,0000;0,0010;0,0500;0,4685;0,4685;0,3500;5,0000;0,3000;30,0000;28,0524;0,5000;0,5000;0,0500
140,4612;84,6085;90,0000;6,7147;8,8483;1,0000;0,0010;0,0500;0,4685;0,4685;0,3500;5,0000;0,3000;30,0000;28,0524;0,5000;0,5000;0,0500
140,4817;83,5565;90,0000;4,4312;5,4353;1,0000;0,0010;0,0500;0,4685;0,4685;0,3500;5,0000;0,3000;30,0000;30,0412;0,5000;0,5000;0,0500
140,5043;83,5565;90,0000;4,4312;5,4353;1,0000;0,0010;0,0500;0,4685;0,4898;0,3500;5,0000;0,3000;30,0000;30,0412;0,5000;0,5000;0,0500
140,5267;83,5565;90,0000;4,4312;5,4353;1,0000;0,0010;0,0500;0,4685;0,4898;0,3500;5,0000;0,3000;30,0000;30,0412;0,5000;0,5000;0,0500
140,5491;83,5565;90,0000;4,4312;5,4353;1,0000;0,0010;0,0500;0,4685;0,4898;0,3500;5,0000;0,3000;30,0000;30,0412;0,5000;0,5000;0,0500
140,5720;83,5565;90,0000;4,4312;5,4353;1,0000;0,0010;0,0500;0,4685;0,4898;0,3500;5,0000;0,3000;30,0000;30,0412;0,5000;0,5000;0,0500
140,5956;84,2541;90,0000;4,4666;6,6187;1,0000;0,0010;0,0500;0,4685;0,4898;0,3500;5,0000;0,3000;30,0000;30,3054;0,5000;0,5000;0,0500
140,6173;84,2541;90,0000;4,4666;6,6187;1,0000;0,0010;0,0500;0,4685;0,4898;0,3500;5,0000;0,3000;30,0000;30,3054;0,5000;0,5000;0,0500
140,6389;84,2541;90,0000;4,4666;6,6187;1,0000;0,0010;0,0500;0,4685;0,4898;0,3500;5,0000;0,3000;30,0000;30,3054;0,5000;0,5000;0,0500
